county,year,medi_cal_enrollment,ffs_avg,ffs_share,dual_avg,dual_share,county_upper,fips5
Alameda,2010,40458.26388888889,116135.08333333333,2.8704910238431576,47019.0,1.1621605941651119,ALAMEDA,06001
Alameda,2011,41786.041666666664,108856.83333333333,2.6051003873901273,48463.25,1.159795186789847,ALAMEDA,06001
Alameda,2012,42312.430555555555,92383.75,2.1833713825231946,49466.333333333336,1.169073312117696,ALAMEDA,06001
Alameda,2013,45669.125,89794.33333333333,1.966193425718871,50176.416666666664,1.098694504584151,ALAMEDA,06001
Alameda,2014,63371.569444444445,124060.58333333333,1.9576694158110246,53149.833333333336,0.8387015470703761,ALAMEDA,06001
Alameda,2015,71224.16666666667,120502.33333333333,1.6918742468029342,55959.916666666664,0.7856872082275445,ALAMEDA,06001
Alameda,2016,73441.05555555556,116502.5,1.586340216908647,57895.666666666664,0.7883283570573225,ALAMEDA,06001
Alameda,2017,72893.30555555556,107622.0,1.4764318777939902,58914.333333333336,0.8082269405169428,ALAMEDA,06001
Alameda,2018,71805.75,105110.5,1.4638173126803913,59339.416666666664,0.826388091018709,ALAMEDA,06001
Alameda,2019,68854.40277777778,99522.75,1.4454086592138766,59488.25,0.8639716212773451,ALAMEDA,06001
Alameda,2020,68606.13888888889,94966.41666666667,1.3842262253013478,59623.166666666664,0.8690646002281136,ALAMEDA,06001
Alameda,2021,75040.44444444444,97448.25,1.298609712688269,63220.166666666664,0.8424812397462702,ALAMEDA,06001
Alameda,2022,79883.81944444444,89877.83333333333,1.1251068609186778,66012.5,0.826356331721328,ALAMEDA,06001
Alameda,2023,83881.75,58882.75,0.7019733136230467,68496.41666666667,0.8165830668371448,ALAMEDA,06001
Alameda,2024,85286.35211267606,32499.833333333332,0.381067222694625,68650.58333333333,0.8049421933609684,ALAMEDA,06001
Alameda,2025,91059.15151515152,20464.333333333332,0.22473670128507875,69543.33333333333,0.7637160260796179,ALAMEDA,06001
Alpine,2010,102.0,202.5,1.9852941176470589,35.083333333333336,0.34395424836601307,ALPINE,06003
Alpine,2011,114.80952380952381,200.16666666666666,1.7434674408958937,37.0,0.32227291580257156,ALPINE,06003
Alpine,2012,113.13636363636364,205.83333333333334,1.8193384223918576,44.333333333333336,0.39185750636132316,ALPINE,06003
Alpine,2013,86.57142857142857,181.75,2.0994224422442245,45.0,0.5198019801980198,ALPINE,06003
Alpine,2014,87.60416666666667,126.58333333333333,1.4449464922711057,50.916666666666664,0.5812128418549345,ALPINE,06003
Alpine,2015,91.16666666666667,90.83333333333333,0.996343692870201,49.666666666666664,0.5447897623400365,ALPINE,06003
Alpine,2016,87.125,73.25,0.8407460545193687,47.083333333333336,0.5404112864658058,ALPINE,06003
Alpine,2017,82.91666666666667,79.41666666666667,0.9577889447236181,45.666666666666664,0.550753768844221,ALPINE,06003
Alpine,2018,79.16666666666667,80.33333333333333,1.014736842105263,43.416666666666664,0.5484210526315789,ALPINE,06003
Alpine,2019,76.22916666666667,72.83333333333333,0.9554523093741458,46.833333333333336,0.6143755124350916,ALPINE,06003
Alpine,2020,71.4375,67.5,0.9448818897637795,46.833333333333336,0.6555847185768446,ALPINE,06003
Alpine,2021,78.64583333333333,78.0,0.9917880794701988,43.833333333333336,0.5573509933774835,ALPINE,06003
Alpine,2022,84.66666666666667,77.41666666666667,0.9143700787401575,40.75,0.4812992125984252,ALPINE,06003
Alpine,2023,85.6875,45.083333333333336,0.526136639922198,41.416666666666664,0.4833454899100413,ALPINE,06003
Alpine,2024,82.70833333333333,29.5,0.35667506297229223,44.583333333333336,0.5390428211586903,ALPINE,06003
