county,year,Acute Care,Childrens_or_Cancer,Court/Law Enforcement,Critical Access Hospital,Died,Disaster_Care_Site,Home Health Service,Hospice_Care,Invalid or Blank,Invalid/Blank,Left Against Medical Advice,Not_Defined_Elsewhere,Other,Prison/Jail,Psychiatric_Care,Rehab,Residential Care facility,Routine (Home),Skilled Nursing/Intermediate Care (SN/IC),total_ed,routine_home_rate,admitted_rate,left_ama_rate,psych_rate,admission_rate,county_upper
Inyo,2022,390.0,,,1.0,14.0,,11.0,1.0,,,113.0,3.0,1.0,63.0,17.0,2.0,1.0,7903.0,103.0,10645.0,74.24142790042274,3.663691874119305,1.0615312353217472,0.15969938938468764,3.663691874119305,INYO
Inyo,2023,410.0,,,,23.0,,6.0,1.0,,,105.0,10.0,3.0,83.0,10.0,4.0,1.0,8475.0,103.0,11257.0,75.2864884072133,3.6421782002309673,0.9327529537176869,0.08883361463977969,3.6421782002309673,INYO
Inyo,2024,422.0,,,,15.0,,,,,,83.0,,,87.0,15.0,,,8482.0,102.0,11230.0,75.52983081032949,3.7577916295636684,0.7390917186108638,0.13357079252003562,3.7577916295636684,INYO
Kern,2008,2795.0,895.0,,2.0,505.0,,243.0,44.0,2.0,,8653.0,134.0,59.0,,103.0,16.0,319.0,193505.0,227.0,209510.0,92.36074650374684,1.3340651997518018,4.130113121092072,0.04916233115364422,1.3340651997518018,KERN
Kern,2009,2394.0,1180.0,8.0,,567.0,,225.0,46.0,1.0,,8771.0,62.0,77.0,,241.0,27.0,547.0,226915.0,413.0,243483.0,93.1954181606108,0.9832308621135768,3.602304883708513,0.09898021627793316,0.9832308621135768,KERN
Kern,2010,2909.0,641.0,1357.0,1.0,542.0,,281.0,27.0,1.0,,8511.0,431.0,35.0,,206.0,43.0,661.0,229214.0,442.0,247312.0,92.6821181341787,1.1762470078281686,3.4414019538073366,0.08329559422915184,1.1762470078281686,KERN
Kern,2011,3437.0,377.0,1648.0,3.0,505.0,,326.0,48.0,9.0,,9235.0,458.0,46.0,,307.0,41.0,571.0,240817.0,446.0,260285.0,92.52050636801967,1.320475632479782,3.5480338859327274,0.11794763432391418,1.320475632479782,KERN
Kern,2012,4494.0,310.0,,33.0,488.0,,101.0,42.0,,,9742.0,518.0,35.0,2016.0,355.0,42.0,515.0,260517.0,446.0,281666.0,92.49146151825212,1.5955067349271834,3.4587064111394348,0.12603580126816868,1.5955067349271834,KERN
Kern,2013,5169.0,277.0,,9.0,505.0,,58.0,51.0,4.0,,9000.0,510.0,68.0,2469.0,400.0,52.0,487.0,272208.0,686.0,293966.0,92.59846376791873,1.7583666138260887,3.0615785499003287,0.13607015777334794,1.7583666138260887,KERN
Kern,2014,4640.0,322.0,,39.0,507.0,,82.0,57.0,19.0,,10102.0,493.0,55.0,2872.0,363.0,83.0,589.0,290361.0,764.0,313362.0,92.65992685775556,1.4807155941052201,3.223747614579943,0.11584046565952476,1.4807155941052201,KERN
Kern,2015,5048.0,420.0,,61.0,561.0,,86.0,80.0,16.0,,10995.0,709.0,125.0,2083.0,423.0,87.0,471.0,304946.0,705.0,328831.0,92.73639042547693,1.5351350693821446,3.343662854171291,0.1286375068044071,1.5351350693821446,KERN
Kern,2016,5607.0,431.0,,100.0,485.0,,55.0,79.0,19.0,,12067.0,1023.0,39.0,2194.0,657.0,67.0,461.0,313729.0,491.0,339520.0,92.40368755890668,1.6514491046182844,3.5541352497643732,0.19350848256361924,1.6514491046182844,KERN
Kern,2017,5841.0,283.0,,111.0,440.0,,145.0,101.0,17.0,,16037.0,1419.0,45.0,3544.0,503.0,135.0,724.0,303237.0,786.0,335385.0,90.41459814839662,1.7415805715819133,4.781668828361435,0.1499768922283346,1.7415805715819133,KERN
Kern,2018,5038.0,262.0,,110.0,371.0,,224.0,120.0,,40.0,13757.0,1870.0,26.0,3475.0,417.0,163.0,556.0,309228.0,820.0,338495.0,91.35378661427791,1.4883528560244612,4.064166383550718,0.12319236620924975,1.4883528560244612,KERN
Kern,2019,4969.0,170.0,,39.0,395.0,3.0,323.0,242.0,,42.0,13165.0,1854.0,37.0,9420.0,683.0,123.0,439.0,310225.0,913.0,345061.0,89.90439371589372,1.4400352401459453,3.815267445466164,0.1979360171100182,1.4400352401459453,KERN
Kern,2020,4507.0,215.0,,38.0,446.0,3.0,408.0,149.0,,1.0,11819.0,222.0,72.0,9341.0,2583.0,115.0,283.0,242943.0,1070.0,276235.0,87.94794287472622,1.631581805346897,4.278603363078538,0.9350733976505512,1.631581805346897,KERN
Kern,2021,4992.0,356.0,,29.0,408.0,3.0,404.0,163.0,,147.0,14339.0,243.0,53.0,3432.0,2571.0,121.0,429.0,268800.0,1429.0,299940.0,89.61792358471695,1.6643328665733148,4.7806227912249115,0.8571714342868573,1.6643328665733148,KERN
Kern,2022,5125.0,299.0,,29.0,363.0,,449.0,161.0,,149.0,15606.0,157.0,111.0,3782.0,2517.0,135.0,389.0,275404.0,1335.0,308033.0,89.40730376290851,1.6637827765206974,5.0663402947086835,0.8171202436102625,1.6637827765206974,KERN
Kern,2023,5810.0,278.0,,30.0,379.0,2.0,514.0,199.0,,54.0,16350.0,286.0,225.0,3932.0,2822.0,182.0,398.0,297024.0,1387.0,331895.0,89.49336386507781,1.7505536389520782,4.926256798083731,0.8502689103481522,1.7505536389520782,KERN
Kern,2024,5736.0,237.0,,26.0,350.0,,716.0,279.0,,82.0,17265.0,303.0,233.0,4638.0,3486.0,312.0,150.0,308325.0,1727.0,345889.0,89.13986857055298,1.6583354775665027,4.991485707842689,1.0078377745461693,1.6583354775665027,KERN
Kings,2008,725.0,271.0,,2.0,91.0,,3.0,,1.0,,685.0,262.0,34.0,,172.0,2.0,75.0,45659.0,38.0,50028.0,91.26689054129687,1.4491884544654994,1.3692332293915408,0.3438074678180219,1.4491884544654994,KINGS
Kings,2009,569.0,239.0,2.0,,83.0,,13.0,,,,696.0,3.0,29.0,,220.0,11.0,74.0,50431.0,39.0,54418.0,92.6733801315741,1.0456099084861625,1.2789885699584698,0.4042779962512404,1.0456099084861625,KINGS
Kings,2010,1122.0,115.0,38.0,,53.0,,21.0,3.0,4.0,,704.0,30.0,18.0,,216.0,2.0,76.0,47690.0,68.0,52170.0,91.41268928502971,2.1506612995974694,1.3494345409239026,0.4140310523289247,2.1506612995974694,KINGS
Kings,2011,881.0,6.0,166.0,,64.0,,124.0,1.0,5.0,,701.0,11.0,14.0,,228.0,2.0,163.0,53278.0,139.0,57794.0,92.18604007336401,1.5243796933937779,1.21292867771741,0.3945046198567326,1.5243796933937779,KINGS
Kings,2012,1045.0,6.0,,1.0,72.0,,11.0,4.0,2.0,,959.0,13.0,17.0,207.0,203.0,5.0,60.0,54335.0,115.0,59067.0,91.98875852845075,1.7691773748455142,1.6235800023701896,0.34367751874989416,1.7691773748455142,KINGS
Kings,2013,948.0,11.0,,,69.0,,598.0,1.0,,,1295.0,16.0,17.0,268.0,217.0,1.0,45.0,50770.0,122.0,56391.0,90.03209732049442,1.6811193275522691,2.2964657480803674,0.3848131794080616,1.6811193275522691,KINGS
Kings,2014,1026.0,37.0,,,57.0,,24.0,5.0,3.0,,1722.0,69.0,14.0,320.0,196.0,6.0,8.0,55416.0,110.0,61027.0,90.80570894849821,1.6812230652006488,2.821701869664247,0.32116931849836955,1.6812230652006488,KINGS
Kings,2015,1104.0,53.0,,,64.0,,34.0,6.0,18.0,,1392.0,72.0,19.0,386.0,157.0,5.0,25.0,62339.0,101.0,67790.0,91.95899100162266,1.6285587844814868,2.0534002065201356,0.2315975807641245,1.6285587844814868,KINGS
Kings,2016,1032.0,37.0,,2.0,70.0,,44.0,9.0,36.0,,1788.0,26.0,26.0,502.0,183.0,4.0,49.0,62651.0,146.0,68621.0,91.30003934655572,1.5039127963742878,2.60561635650894,0.26668221098497547,1.5039127963742878,KINGS
Kings,2017,1105.0,57.0,,3.0,78.0,,45.0,16.0,52.0,,1751.0,30.0,6.0,1263.0,178.0,12.0,48.0,61992.0,188.0,68841.0,90.05098705713165,1.6051480948853156,2.543542365741346,0.2585668424340146,1.6051480948853156,KINGS
Kings,2018,1037.0,30.0,,,71.0,,66.0,10.0,,49.0,2026.0,28.0,3.0,1649.0,157.0,24.0,70.0,54814.0,206.0,62258.0,88.04330367181727,1.6656493944553312,3.2542002634199623,0.2521764271258312,1.6656493944553312,KINGS
Kings,2019,1071.0,30.0,,,92.0,3.0,62.0,11.0,,31.0,1896.0,30.0,8.0,1388.0,194.0,30.0,54.0,52977.0,240.0,60136.0,88.09531728083012,1.780963150192896,3.1528535319941464,0.32260210190235467,1.780963150192896,KINGS
Kings,2020,936.0,28.0,,,94.0,3.0,52.0,17.0,,1.0,2041.0,42.0,4.0,998.0,186.0,10.0,42.0,42691.0,185.0,49350.0,86.50658561296859,1.8966565349544071,4.135764944275583,0.3768996960486322,1.8966565349544071,KINGS
Kings,2021,900.0,49.0,,23.0,112.0,,112.0,15.0,,133.0,2465.0,43.0,6.0,956.0,219.0,26.0,28.0,44258.0,282.0,51648.0,85.69160470879802,1.7425650557620818,4.7726920693928125,0.4240241635687732,1.7425650557620818,KINGS
Kings,2022,801.0,83.0,,22.0,95.0,,330.0,18.0,,246.0,2151.0,6.0,36.0,1279.0,277.0,25.0,33.0,50754.0,246.0,58424.0,86.87183349308503,1.3710119129125018,3.681706148158291,0.47412022456524716,1.3710119129125018,KINGS
Kings,2023,811.0,93.0,,7.0,71.0,,255.0,33.0,,123.0,1798.0,11.0,38.0,1551.0,411.0,30.0,51.0,52983.0,307.0,60596.0,87.43646445309922,1.3383721697801836,2.967192553963958,0.678262591590204,1.3383721697801836,KINGS
Kings,2024,1002.0,77.0,,15.0,72.0,,289.0,22.0,,120.0,1964.0,10.0,41.0,1532.0,430.0,25.0,61.0,54152.0,275.0,62111.0,87.1858446973966,1.6132408108064593,3.162080790842202,0.6923089307852072,1.6132408108064593,KINGS
Lake,2008,1765.0,14.0,,313.0,61.0,,5.0,,,,263.0,5.0,60.0,,134.0,,3.0,29357.0,64.0,34052.0,86.21226359685188,5.183249148361329,0.7723481733818865,0.393515799365676,5.183249148361329,LAKE
Lake,2009,2150.0,8.0,10.0,558.0,56.0,,6.0,1.0,,,426.0,2.0,96.0,,135.0,,4.0,28756.0,47.0,34264.0,83.92481905206631,6.274807378006071,1.2432874153630633,0.39399953303759044,6.274807378006071,LAKE
Lake,2010,2682.0,8.0,191.0,221.0,68.0,,2.0,,,,430.0,2.0,45.0,,138.0,1.0,,29831.0,67.0,35696.0,83.56958762886599,7.5134468848050195,1.204616763783057,0.3865979381443299,7.5134468848050195,LAKE
Lake,2011,2763.0,3.0,169.0,4.0,66.0,,7.0,1.0,,,463.0,5.0,30.0,,185.0,1.0,2.0,30903.0,63.0,36676.0,84.25946122805105,7.53353691787545,1.2624059330352273,0.5044170574762787,7.53353691787545,LAKE
Lake,2012,2548.0,6.0,,4.0,74.0,,6.0,1.0,,,502.0,6.0,38.0,214.0,216.0,1.0,3.0,31129.0,61.0,36821.0,84.54143016213574,6.919964150892153,1.363352434751908,0.586621764753809,6.919964150892153,LAKE
Lake,2013,2609.0,47.0,,5.0,64.0,,7.0,3.0,1.0,,560.0,5.0,41.0,226.0,150.0,3.0,7.0,32077.0,66.0,37884.0,84.67162918382431,6.886812374617253,1.4781966001478197,0.39594551789673743,6.886812374617253,LAKE
Lake,2014,2318.0,88.0,,7.0,60.0,,30.0,6.0,70.0,,661.0,137.0,104.0,242.0,184.0,1.0,5.0,33561.0,169.0,39657.0,84.62818670096074,5.845121920468014,1.666792747812492,0.463978616637668,5.845121920468014,LAKE
Lake,2015,2101.0,29.0,,28.0,72.0,,31.0,15.0,55.0,,596.0,240.0,24.0,163.0,201.0,6.0,1.0,37132.0,156.0,42865.0,86.62545200046658,4.901434736964889,1.390411757844395,0.4689140324273883,4.901434736964889,LAKE
Lake,2016,2178.0,7.0,,16.0,53.0,,45.0,12.0,4.0,,679.0,195.0,6.0,144.0,183.0,6.0,5.0,38429.0,127.0,44105.0,87.13071080376375,4.938215621811586,1.5395079922911235,0.41491894343045005,4.938215621811586,LAKE
Lake,2017,2407.0,8.0,,15.0,81.0,,17.0,4.0,1.0,,675.0,13.0,1.0,244.0,152.0,,8.0,38524.0,146.0,44313.0,86.9361135558414,5.431814591654819,1.5232550267415883,0.34301446528106877,5.431814591654819,LAKE
Lake,2018,2165.0,13.0,,2.0,66.0,,23.0,20.0,,16.0,575.0,62.0,,322.0,139.0,,8.0,39175.0,131.0,44735.0,87.57125293394435,4.839611042807645,1.2853470437017995,0.3107186766513915,4.839611042807645,LAKE
Lake,2019,2266.0,19.0,,1.0,82.0,5.0,22.0,8.0,,6.0,639.0,8.0,2.0,337.0,154.0,5.0,2.0,39444.0,103.0,45122.0,87.41633792828331,5.021940516821063,1.416160631177696,0.3412969283276451,5.021940516821063,LAKE
Lake,2020,1843.0,16.0,,1.0,72.0,1.0,9.0,2.0,,,617.0,35.0,1.0,286.0,152.0,2.0,6.0,30572.0,87.0,35722.0,85.58311404736577,5.159285594311629,1.7272269189854992,0.4255080902525054,5.159285594311629,LAKE
Lake,2021,1839.0,12.0,,,75.0,,19.0,3.0,,9.0,630.0,39.0,3.0,334.0,189.0,5.0,6.0,33473.0,120.0,38777.0,86.32178868917141,4.742501998607422,1.6246744204038477,0.48740232612115425,4.742501998607422,LAKE
Lake,2022,1788.0,15.0,,8.0,85.0,,39.0,6.0,,5.0,557.0,31.0,11.0,328.0,226.0,6.0,5.0,38666.0,159.0,43957.0,87.96323679959961,4.067611529449235,1.2671474395431899,0.5141388174807198,4.067611529449235,LAKE
Lake,2023,1757.0,18.0,,7.0,48.0,,44.0,10.0,,21.0,564.0,67.0,18.0,337.0,262.0,7.0,9.0,38067.0,177.0,43436.0,87.6392853853946,4.045031770881296,1.2984621051662215,0.6031862970807625,4.045031770881296,LAKE
Lake,2024,1848.0,59.0,,12.0,54.0,,58.0,,,,571.0,83.0,13.0,296.0,290.0,,,40182.0,125.0,45615.0,88.089444261756,4.051298914830648,1.2517812123205085,0.6357557820892251,4.051298914830648,LAKE
Lassen,2008,785.0,7.0,,4.0,5.0,,,1.0,,,84.0,7.0,15.0,,47.0,,31.0,8969.0,68.0,12031.0,74.54908153935666,6.524810905161665,0.6981963261574267,0.39065746820713154,6.524810905161665,LASSEN
Lassen,2009,938.0,5.0,,14.0,14.0,,,,,,94.0,1.0,11.0,,51.0,,41.0,9238.0,85.0,12501.0,73.89808815294776,7.5033997280217575,0.7519398448124149,0.4079673626109911,7.5033997280217575,LASSEN
Lassen,2010,763.0,7.0,7.0,56.0,8.0,,,2.0,,,25.0,1.0,9.0,,43.0,1.0,44.0,9510.0,94.0,12580.0,75.59618441971384,6.0651828298887125,0.19872813990461047,0.34181240063593005,6.0651828298887125,LASSEN
Lassen,2011,526.0,4.0,5.0,62.0,12.0,,3.0,1.0,,,16.0,,6.0,,50.0,,31.0,9059.0,102.0,11888.0,76.2028936742934,4.424629878869448,0.13458950201884254,0.4205921938088829,4.424629878869448,LASSEN
Lassen,2012,630.0,1.0,,37.0,11.0,,1.0,,,,16.0,,12.0,13.0,36.0,,8.0,9191.0,78.0,12046.0,76.29918645193425,5.229951851236925,0.13282417399966795,0.29885439149925286,5.229951851236925,LASSEN
Lassen,2013,614.0,3.0,,49.0,13.0,,3.0,1.0,1.0,,29.0,1.0,12.0,16.0,65.0,4.0,7.0,9423.0,49.0,12303.0,76.59107534747622,4.990652686336666,0.23571486629277413,0.5283264244493213,4.990652686336666,LASSEN
Lassen,2014,644.0,1.0,,47.0,9.0,,5.0,1.0,,,26.0,4.0,22.0,14.0,73.0,3.0,16.0,9782.0,40.0,12701.0,77.0175576726242,5.070466892370679,0.2047082906857728,0.5747578930792852,5.070466892370679,LASSEN
Lassen,2015,655.0,1.0,,59.0,9.0,,7.0,2.0,,,42.0,1.0,63.0,5.0,60.0,5.0,20.0,11058.0,17.0,14019.0,78.87866466937727,4.672230544261359,0.2995934089450032,0.4279905842071475,4.672230544261359,LASSEN
Lassen,2016,641.0,1.0,,67.0,11.0,,1.0,1.0,,,74.0,25.0,9.0,460.0,78.0,1.0,13.0,11004.0,23.0,14425.0,76.2842287694974,4.44367417677643,0.512998266897747,0.5407279029462738,4.44367417677643,LASSEN
Lassen,2017,735.0,,,51.0,10.0,,5.0,,,,60.0,1.0,7.0,525.0,92.0,1.0,21.0,10500.0,9.0,14034.0,74.8182984181274,5.237280889268918,0.42753313381787095,0.655550805187402,5.237280889268918,LASSEN
Lassen,2018,573.0,1.0,,49.0,5.0,,1.0,,,,73.0,14.0,3.0,418.0,65.0,,18.0,9844.0,47.0,13129.0,74.97905400258969,4.364384187676137,0.5560210221646736,0.4950872115164902,4.364384187676137,LASSEN
Lassen,2019,598.0,1.0,,28.0,6.0,,1.0,1.0,,,68.0,7.0,6.0,435.0,48.0,1.0,27.0,10046.0,18.0,13310.0,75.4770848985725,4.4928625093914345,0.5108940646130729,0.3606311044327573,4.4928625093914345,LASSEN
Lassen,2020,619.0,,,14.0,11.0,,1.0,,,,50.0,3.0,4.0,441.0,20.0,,8.0,8499.0,12.0,11702.0,72.62861049393267,5.2896940693898475,0.42727738848060165,0.17091095539224066,5.2896940693898475,LASSEN
Lassen,2021,634.0,2.0,,33.0,19.0,,3.0,,,,88.0,,1.0,466.0,20.0,2.0,8.0,8823.0,50.0,12170.0,72.49794576828266,5.209531635168447,0.7230895645028759,0.16433853738701726,5.209531635168447,LASSEN
Lassen,2022,554.0,1.0,,32.0,8.0,,3.0,1.0,,,99.0,1.0,3.0,374.0,36.0,5.0,9.0,9949.0,58.0,13155.0,75.62903838844545,4.211326491828203,0.7525655644241733,0.27366020524515394,4.211326491828203,LASSEN
Lassen,2023,575.0,,,12.0,10.0,,5.0,2.0,,,55.0,21.0,1.0,506.0,43.0,5.0,11.0,9821.0,68.0,13158.0,74.63900288797689,4.369965040279677,0.41799665602675173,0.32679738562091504,4.369965040279677,LASSEN
Lassen,2024,685.0,,,,,,14.0,,,,59.0,28.0,,588.0,53.0,25.0,12.0,10371.0,93.0,13952.0,74.33342889908256,4.909690366972478,0.4228784403669725,0.3798738532110092,4.909690366972478,LASSEN
Los Angeles,2008,30014.0,7329.0,,100.0,3924.0,,1698.0,262.0,200.0,,48916.0,3875.0,2939.0,,11190.0,390.0,1330.0,2077275.0,5702.0,2197152.0,94.54398239175077,1.3660411296077832,2.2263366394314095,0.5092956700310219,1.3660411296077832,LOS ANGELES
Los Angeles,2009,40037.0,9236.0,228.0,54.0,3650.0,,1552.0,258.0,192.0,,59232.0,8040.0,2563.0,,11188.0,379.0,841.0,2251055.0,6296.0,2396810.0,93.91879206111456,1.6704286113626028,2.4712847493126278,0.466787104526433,1.6704286113626028,LOS ANGELES
Los Angeles,2010,42368.0,7103.0,1815.0,54.0,3522.0,,1832.0,374.0,195.0,,58501.0,7827.0,2107.0,,12441.0,491.0,655.0,2154652.0,7676.0,2303623.0,93.53318663687591,1.839189832711342,2.5395214407913103,0.5400623279069535,1.839189832711342,LOS ANGELES
Los Angeles,2011,47471.0,5659.0,3186.0,167.0,3383.0,,2826.0,495.0,148.0,,67702.0,7693.0,2294.0,,14015.0,525.0,721.0,2265109.0,9320.0,2432725.0,93.10994872005672,1.951350851411483,2.7829697150314976,0.5761029298420496,1.951350851411483,LOS ANGELES
Los Angeles,2012,47959.0,4948.0,,238.0,3374.0,,3790.0,706.0,262.0,,76811.0,15199.0,2543.0,5607.0,15972.0,791.0,620.0,2367167.0,10583.0,2558582.0,92.51870762789702,1.874436699703195,3.0020925653350177,0.6242520270993855,1.874436699703195,LOS ANGELES
Los Angeles,2013,45834.0,6002.0,,96.0,3306.0,,4410.0,813.0,379.0,,80654.0,10107.0,1968.0,11838.0,17524.0,646.0,656.0,2435155.0,10884.0,2632285.0,92.51106928011214,1.7412248293782777,3.0640299207722568,0.6657333837331444,1.7412248293782777,LOS ANGELES
Los Angeles,2014,47575.0,8272.0,,294.0,3153.0,3.0,4894.0,988.0,369.0,,85333.0,11375.0,1473.0,14374.0,18236.0,728.0,1025.0,2559286.0,11113.0,2770505.0,92.3761552496747,1.7171959624689364,3.080052192650798,0.6582193499019131,1.7171959624689364,LOS ANGELES
Los Angeles,2015,46501.0,7437.0,,384.0,3278.0,5.0,5912.0,1065.0,497.0,,89911.0,10520.0,5318.0,17183.0,22394.0,532.0,1309.0,2716917.0,11334.0,2942512.0,92.33325131724187,1.5803164099245814,3.0555865192733282,0.7610504222242764,1.5803164099245814,LOS ANGELES
Los Angeles,2016,46626.0,6255.0,,557.0,3592.0,290.0,8771.0,1319.0,379.0,,94220.0,6221.0,937.0,19789.0,21704.0,470.0,1894.0,2846003.0,12498.0,3073541.0,92.59687767301624,1.5170124621731091,3.065519542443065,0.7061561892292961,1.5170124621731091,LOS ANGELES
Los Angeles,2017,50932.0,6237.0,,565.0,3784.0,19.0,10267.0,1521.0,207.0,,96570.0,4854.0,841.0,22509.0,25118.0,405.0,1245.0,2932395.0,13478.0,3172964.0,92.41816169360888,1.605186822163756,3.0435264944701546,0.7916257480387424,1.605186822163756,LOS ANGELES
Los Angeles,2018,56070.0,6145.0,,532.0,3650.0,20.0,10782.0,1359.0,,240.0,86413.0,4902.0,631.0,24130.0,28060.0,460.0,1473.0,2894086.0,14341.0,3135312.0,92.30615645269116,1.7883387681991456,2.7561212408844797,0.8949667529100771,1.7883387681991456,LOS ANGELES
Los Angeles,2019,55032.0,7595.0,,534.0,3288.0,16.0,12090.0,1127.0,,338.0,73741.0,4607.0,447.0,23019.0,26395.0,718.0,1304.0,2935445.0,15041.0,3162756.0,92.81288218250158,1.740001441780523,2.3315424901573185,0.8345569496983011,1.740001441780523,LOS ANGELES
Los Angeles,2020,40931.0,4467.0,,445.0,4105.0,72.0,10728.0,992.0,,191.0,58996.0,4614.0,282.0,18588.0,25671.0,618.0,1193.0,2133497.0,10292.0,2317702.0,92.05225693380771,1.7660165111821966,2.545452348921475,1.10760572325519,1.7660165111821966,LOS ANGELES
Los Angeles,2021,45007.0,5620.0,,431.0,3514.0,153.0,11142.0,1199.0,,260.0,72170.0,5512.0,387.0,19689.0,25674.0,431.0,1284.0,2283488.0,10287.0,2488269.0,91.77014221533122,1.8087674604313277,2.9004098833365686,1.031801625949606,1.8087674604313277,LOS ANGELES
Los Angeles,2022,42786.0,6150.0,,529.0,3290.0,382.0,11264.0,1084.0,,476.0,88877.0,5533.0,472.0,22497.0,24578.0,289.0,1324.0,2588094.0,10599.0,2810246.0,92.09492692098841,1.5225001654659414,3.1626056935940836,0.8745853565844415,1.5225001654659414,LOS ANGELES
Los Angeles,2023,48976.0,6788.0,,577.0,3325.0,345.0,11240.0,1076.0,,617.0,100790.0,4894.0,596.0,23660.0,27680.0,452.0,1521.0,2734578.0,13035.0,2982173.0,91.6974970935623,1.642292382098557,3.379750269350571,0.9281822349005239,1.642292382098557,LOS ANGELES
Los Angeles,2024,51839.0,6853.0,,792.0,3010.0,295.0,12498.0,1104.0,,462.0,96759.0,4432.0,498.0,25367.0,27326.0,423.0,1597.0,2835731.0,15030.0,3086040.0,91.88899042138145,1.679790281396223,3.1353773768324453,0.8854713483947065,1.679790281396223,LOS ANGELES
Madera,2008,356.0,9.0,,2.0,60.0,,8.0,15.0,26.0,,717.0,31.0,159.0,,255.0,21.0,16.0,46747.0,117.0,50547.0,92.48224424792767,0.7042950125625655,1.4184818090094369,0.5044809780995905,0.7042950125625655,MADERA
Madera,2009,454.0,6.0,259.0,4.0,78.0,,4.0,26.0,6.0,,966.0,44.0,176.0,,269.0,9.0,19.0,50405.0,115.0,54849.0,91.89775565643859,0.8277270323980382,1.76119892796587,0.49043738263231784,0.8277270323980382,MADERA
Madera,2010,607.0,12.0,993.0,,61.0,,8.0,10.0,8.0,,1014.0,33.0,132.0,,251.0,7.0,72.0,47440.0,85.0,52743.0,89.94558519613977,1.1508636217128339,1.9225300039815711,0.47589253550234156,1.1508636217128339,MADERA
Madera,2011,685.0,22.0,771.0,1.0,49.0,,8.0,2.0,11.0,,1052.0,35.0,236.0,,374.0,9.0,110.0,48971.0,112.0,54459.0,89.92269413687362,1.2578269891110745,1.9317284562698545,0.6867551736168493,1.2578269891110745,MADERA
Madera,2012,628.0,24.0,,1.0,56.0,,1.0,7.0,1.0,,1277.0,25.0,346.0,534.0,389.0,4.0,67.0,49195.0,116.0,54683.0,89.96397417844668,1.148437357131101,2.335277874293656,0.7113728215350292,1.148437357131101,MADERA
Madera,2013,806.0,13.0,,1.0,79.0,,8.0,4.0,1.0,,2044.0,28.0,144.0,486.0,362.0,7.0,34.0,48517.0,181.0,54728.0,88.65114749305657,1.4727379038152317,3.7348340885835407,0.6614530039467914,1.4727379038152317,MADERA
Madera,2014,1914.0,9.0,,1.0,71.0,,43.0,12.0,1.0,,2490.0,32.0,102.0,526.0,306.0,6.0,19.0,51129.0,165.0,58840.0,86.8949694085656,3.2528891910265125,4.231815091774303,0.5200543847722638,3.2528891910265125,MADERA
Madera,2015,3141.0,16.0,,3.0,97.0,,530.0,16.0,2.0,,3326.0,45.0,25.0,623.0,317.0,16.0,20.0,54304.0,198.0,64694.0,83.93977803196587,4.855164311991839,5.141125915850001,0.4899990725569604,4.855164311991839,MADERA
Madera,2016,3132.0,14.0,,1.0,66.0,,54.0,8.0,,,3487.0,21.0,12.0,658.0,266.0,11.0,13.0,53922.0,184.0,63865.0,84.43122210913646,4.904094574493071,5.459954591716903,0.41650356220151885,4.904094574493071,MADERA
Madera,2017,3242.0,19.0,,2.0,72.0,,55.0,4.0,,,2675.0,14.0,14.0,721.0,349.0,7.0,24.0,53293.0,173.0,62681.0,85.02257462388921,5.172221247267912,4.267640911919083,0.5567875432746765,5.172221247267912,MADERA
Madera,2018,3108.0,12.0,,5.0,74.0,,63.0,11.0,,,2275.0,44.0,20.0,678.0,323.0,8.0,31.0,51007.0,173.0,59850.0,85.22472848788638,5.192982456140351,3.8011695906432745,0.5396825396825398,5.192982456140351,MADERA
Madera,2019,2954.0,23.0,,1.0,68.0,,89.0,28.0,,1.0,1531.0,20.0,6.0,889.0,271.0,11.0,37.0,52179.0,192.0,60319.0,86.50508131766111,4.897296042706278,2.538172051923938,0.4492780052719707,4.897296042706278,MADERA
