fips5,year,new_providers,new_physicians,new_pcps,population,medi_cal_share,county_type,access_gap,high_mc,post_prop56,treat_x_post,new_providers_per100k,new_physicians_per100k,new_pcps_per100k,true_desert,desert_x_post,event_time
06079,2017,44,22,8,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,0,0,19.058612814534794,9.529306407267397,3.4652023299154164,0,0,0
06079,2018,44,22,15,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,1,0,19.058612814534794,9.529306407267397,6.497254368591407,0,0,1
06079,2019,51,21,7,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,1,0,22.090664853210782,9.096156116027968,3.0320520386759897,0,0,2
06079,2020,64,25,6,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,1,0,27.72161863932333,10.828757280985677,2.5989017474365625,0,0,3
06079,2021,60,21,0,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,1,0,25.989017474365628,9.096156116027968,0.0,0,0,4
06079,2022,82,23,2,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,1,0,35.518323881633016,9.962456698506822,0.8663005824788541,0,0,5
06079,2023,84,22,1,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,1,0,36.38462446411187,9.529306407267397,0.43315029123942705,0,0,6
06079,2024,163,38,16,230866.75,0.07706399552162582,Underserved,-13.337845269017322,0,1,0,70.60349747202662,16.459711067098226,6.930404659830833,0,0,7
06081,2010,80,56,23,609495.4,0.057818374749327515,Underserved,-6.711064808706936,0,0,0,13.125611776561398,9.187928243592978,3.7736133857614016,0,0,-7
06081,2011,104,68,39,609495.4,0.057818374749327515,Underserved,-6.711064808706936,0,0,0,17.063295309529817,11.156770010077189,6.398735741073681,0,0,-6
